1652716705.365843,218,243,251,140,0,225,284,107,"
"
1652716705.3983486,217,245,251,141,0,231,283,104,"
"
1652716705.431354,217,245,251,142,0,232,284,0,"
"
1652716705.4638603,216,245,252,141,0,231,284,101,"
"
1652716705.4968657,216,245,252,141,0,227,284,103,"
"
1652716705.5293815,217,245,252,143,0,235,284,108,"
"
1652716705.5623884,221,245,254,141,0,234,284,104,"
"
1652716705.5989041,219,245,254,141,0,231,284,102,"
"
1652716705.6319098,219,246,256,143,0,234,284,102,"
"
1652716705.6649158,217,246,256,144,0,234,284,100,"
"
1652716705.6969213,217,246,256,146,0,232,284,101,"
"
1652716705.7299268,218,247,256,145,0,232,285,104,"
"
1652716705.762933,220,246,256,148,0,229,285,101,"
"
1652716705.7959504,219,247,256,147,0,231,286,104,"
"
1652716705.8279555,221,247,256,147,0,229,285,104,"
"
1652716705.864962,220,247,256,148,0,229,286,103,"
"
1652716705.8979678,220,246,256,150,0,228,286,102,"
"
1652716705.9269733,220,246,255,145,0,226,286,0,"
"
1652716705.9594784,219,246,256,146,0,230,286,104,"
"
1652716705.9959853,219,247,256,147,0,229,285,100,"
"
1652716706.0289907,216,246,256,148,0,232,286,103,"
"
1652716706.0574956,215,246,256,149,0,233,286,0,"
"
1652716706.0905025,216,247,256,150,0,231,286,101,"
"
1652716706.127008,216,247,258,155,0,232,287,102,"
"
1652716706.160014,219,247,258,153,0,233,286,104,"
"
1652716706.1925194,223,247,258,154,0,234,286,109,"
"
1652716706.225525,226,247,259,154,0,231,286,109,"
"
1652716706.2585416,227,246,260,153,0,229,286,109,"
"
1652716706.2910476,225,247,261,156,0,233,287,111,"
"
1652716706.324053,224,247,261,155,0,234,288,111,"
"
1652716706.3565586,224,246,261,154,0,234,288,111,"
"
1652716706.3935652,224,247,261,155,0,237,288,111,"
"
1652716706.4265835,223,246,261,154,0,236,288,111,"
"
1652716706.4590888,223,245,260,155,0,234,288,111,"
"
1652716706.4915948,224,243,260,155,0,233,288,109,"
"
1652716706.5246005,222,241,259,154,0,234,288,109,"
"
1652716706.5576065,223,241,258,152,0,230,288,110,"
"
1652716706.590112,223,241,257,151,0,232,288,110,"
"
1652716706.623118,223,241,258,151,0,233,289,109,"
"
1652716706.659624,224,240,257,152,0,233,288,109,"
"
1652716706.6926305,224,238,258,152,0,233,288,107,"
"
1652716706.7256358,223,236,259,152,0,234,288,106,"
"
1652716706.7581413,223,236,258,152,0,238,288,106,"
"
1652716706.791148,221,235,257,149,0,233,288,0,"
"
1652716706.8196526,215,235,257,153,0,229,287,0,"
"
1652716706.852658,216,236,258,153,0,229,288,0,"
"
1652716706.8811631,218,237,261,156,0,227,287,0,"
"
1652716706.9136686,220,238,262,155,0,226,287,0,"
"
1652716706.946674,219,239,263,156,0,228,287,0,"
"
1652716706.97968,220,239,263,157,0,231,287,100,"
"
1652716707.0121858,221,240,263,158,0,231,286,107,"
"
1652716707.0446916,224,238,263,158,0,227,285,0,"
"
1652716707.077697,220,238,262,157,0,222,285,101,"
"
1652716707.1067023,223,238,262,158,0,226,284,0,"
"
1652716707.1392086,220,238,262,158,0,222,283,0,"
"
1652716707.1717138,218,238,261,157,0,215,282,0,"
"
1652716707.2007189,216,234,261,157,0,209,280,0,"
"
1652716707.2332244,209,236,263,157,0,209,279,0,"
"
1652716707.2622294,205,236,263,157,0,201,279,0,"
"
1652716707.2947354,203,236,262,156,0,204,279,0,"
"
1652716707.327741,203,236,262,156,0,197,280,0,"
"
1652716707.356246,200,233,262,156,0,204,280,0,"
"
